AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE,EMPLOYMENT,SALARY,LOS,AGYSUB,LOC,AGELVL,EDLVL,GSEGRD,LOSLVL,OCC,PATCO,PP1,PPGRD,SALLVL,STEMOCC,SUPERVIS,TOA,WORKSCH,WORKSTAT,DATECODE1,EMPLOYMENT1,SALARY,LOS,Salary_hike
HU09,4,H,4,12,E,1109,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,99009,14,HU09,4,H,4,12,E,1109,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,99009,14.3,0
HU09,15,I,16,14,H,360,2,99,GS-14,N,XXXX,8,10,F,1,202106,1,145955,25.3,HU09,15,I,16,14,H,360,2,99,GS-14,N,XXXX,8,10,F,1,202109,1,145955,25.6,0
HU09,32,J,7,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,118457,34,HU09,32,J,7,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,118457,34.3,0
HU09,6,I,7,12,J,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,112089,39.6,HU09,6,I,7,12,J,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,112089,39.9,0
HU09,6,H,4,12,I,360,2,99,GS-12,L,XXXX,8,10,F,1,202106,1,122884,32.7,HU09,6,H,4,12,I,360,2,99,GS-12,L,XXXX,8,10,F,1,202109,1,122884,33,0
HU09,6,J,13,7,H,303,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,64852,28.5,HU09,6,J,13,7,H,303,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,64852,28.8,0
HU09,6,K,11,7,I,303,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,69274,34.2,HU09,6,K,11,7,I,303,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,69274,34.5,0
HU09,35,H,13,12,E,1109,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,96173,13.5,HU09,35,H,13,12,E,1109,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,96173,13.8,0
HU09,6,I,13,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,126269,20.9,HU09,6,I,13,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,126269,21.2,0
HU09,6,I,9,12,I,1101,2,99,GS-12,L,XXXX,8,10,F,1,202106,1,122884,30.8,HU09,6,I,9,12,I,1101,2,99,GS-12,L,XXXX,8,10,F,1,202109,1,122884,31.1,0
HU09,6,H,4,7,H,303,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,64852,29.3,HU09,6,H,4,7,H,303,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,64852,29.6,0
HU09,6,F,15,14,F,905,1,99,GS-14,P,XXXX,8,30,F,1,202106,1,163812,15.8,HU09,6,F,15,14,F,905,1,99,GS-14,P,XXXX,8,30,F,1,202109,1,163812,16.1,0
HU09,6,K,17,13,H,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129776,27.9,HU09,6,K,17,13,H,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129776,28.2,0
HU09,8,I,5,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,114498,32.6,HU09,8,I,5,13,I,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,114498,32.9,0
HU09,6,H,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,13,HU09,6,H,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,13.3,0
HU09,6,K,13,12,I,360,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,115039,30.2,HU09,6,K,13,12,I,360,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,115039,30.5,0
HU09,6,J,10,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,126269,13,HU09,6,J,10,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,126269,13.3,0
HU09,6,G,13,14,G,1035,2,99,GS-14,Q,XXXX,8,10,F,1,202106,1,172500,22,HU09,6,G,13,14,G,1035,2,99,GS-14,Q,XXXX,8,10,F,1,202109,1,172500,22.3,0
HU09,6,F,4,15,F,340,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,170637,16.8,HU09,6,F,4,15,F,340,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,170637,17.1,0
HU09,6,G,15,14,F,905,1,99,GS-14,P,XXXX,8,30,F,1,202106,1,168239,18.8,HU09,6,G,15,14,F,905,1,99,GS-14,P,XXXX,8,30,F,1,202109,1,168239,19.1,0
HU09,6,K,13,12,H,1171,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,115039,25.3,HU09,6,K,13,12,H,1171,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,115039,25.6,0
HU09,4,J,4,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,124095,20.9,HU09,4,J,4,13,G,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,124095,21.2,0
HU09,6,G,13,12,H,301,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,112089,26,HU09,6,G,13,13,H,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,26.3,1
HU09,6,H,15,15,G,301,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,172500,20.3,HU09,6,H,15,15,G,301,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,172500,20.6,0
HU09,6,K,4,13,I,1101,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,133284,34.5,HU09,6,K,4,13,I,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,133284,34.8,0
HU09,6,I,4,13,H,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129776,25,HU09,6,I,4,13,H,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129776,25.3,0
HU09,6,H,21,14,F,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,149209,19,HU09,6,H,21,14,F,905,1,99,GS-14,O,XXXX,8,30,F,1,202109,1,153353,19.3,1
HU09,6,I,13,13,I,301,2,99,GS-13,N,XXXX,8,10,F,1,202106,1,142374,32.5,HU09,6,I,13,13,I,301,2,99,GS-13,N,XXXX,8,10,F,1,202109,1,142374,32.8,0
HU09,6,I,13,14,F,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,149209,17.5,HU09,6,I,13,14,F,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,149209,17.8,0
HU09,6,J,21,13,G,343,2,99,GS-13,N,XXXX,8,10,F,1,202106,1,146120,21.4,HU09,6,J,21,13,G,343,2,99,GS-13,N,XXXX,8,10,F,1,202109,1,146120,21.7,0
HU09,6,G,11,12,G,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,119733,22,HU09,6,G,11,13,G,343,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,127387,22.3,1
HU09,6,H,8,12,I,1101,2,99,GS-12,L,XXXX,8,10,F,1,202106,1,122884,30.9,HU09,6,H,8,12,I,1101,2,99,GS-12,L,XXXX,8,10,F,1,202109,1,122884,31.2,0
HU09,6,K,4,15,H,301,2,99,GS-15,Q,XXXX,8,10,F,1,202106,1,172500,27.3,HU09,6,K,4,15,H,301,2,99,GS-15,Q,XXXX,8,10,F,1,202109,1,172500,27.6,0
HU09,6,K,17,13,F,1101,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,131133,17.2,HU09,6,K,17,13,F,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,134880,17.5,1
HU09,6,I,7,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,115039,30.3,HU09,6,I,7,12,I,1101,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,115039,30.6,0
HU09,8,I,17,14,G,1101,2,99,GS-14,O,XXXX,8,10,F,1,202106,1,155196,20.9,HU09,8,I,17,14,G,1101,2,99,GS-14,O,XXXX,8,10,F,1,202109,1,155196,21.2,0
HU09,6,I,10,13,I,301,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,129776,34.5,HU09,6,I,10,13,I,301,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,129776,34.8,0
HU09,6,E,4,7,D,303,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,64852,6.7,HU09,6,E,4,7,D,303,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,64852,7,0
HU09,6,I,12,13,E,1101,2,99,GS-13,M,XXXX,8,10,F,1,202106,1,136791,12.5,HU09,6,I,12,13,E,1101,2,99,GS-13,M,XXXX,8,10,F,1,202109,1,136791,12.8,0
HU09,6,F,17,15,E,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202106,1,171858,12.5,HU09,6,F,17,15,E,1101,2,99,GS-15,Q,XXXX,2,10,F,1,202109,1,171858,12.8,0
HU09,13,I,13,12,D,110,1,99,GS-12,H,110,8,10,F,1,202106,1,84360,7.8,HU09,13,I,13,12,D,110,1,99,GS-12,H,110,8,10,F,1,202109,1,84360,8.1,0
HU09,6,E,13,12,D,301,2,99,GS-12,K,XXXX,8,10,F,1,202106,1,115039,7.5,HU09,6,E,13,12,D,301,2,99,GS-12,K,XXXX,8,10,F,1,202109,1,115039,7.8,0
HU09,6,H,13,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,149209,11.5,HU09,6,H,13,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,149209,11.8,0
HU09,6,K,13,13,E,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,14.5,HU09,6,K,13,13,E,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,14.8,0
HU09,6,K,10,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,145064,11.6,HU09,6,K,10,14,E,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,145064,11.9,0
HU09,6,G,7,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,126269,11.6,HU09,6,G,7,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,126269,11.9,0
HU09,6,I,4,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,126269,11.6,HU09,6,I,4,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,126269,11.9,0
HU09,6,J,4,14,E,1101,2,99,GS-14,P,XXXX,8,10,F,1,202106,1,161642,11.5,HU09,6,J,4,14,E,1101,2,99,GS-14,P,XXXX,8,10,F,1,202109,1,161642,11.8,0
HU09,8,I,10,13,E,1171,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,111131,11.5,HU09,8,I,10,13,E,1171,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,111131,11.8,0
HU09,6,K,4,14,E,360,2,99,GS-14,O,XXXX,2,10,F,1,202106,1,154957,11.5,HU09,6,K,4,14,E,360,2,99,GS-14,O,XXXX,2,10,F,1,202109,1,154957,11.8,0
HU09,6,D,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119893,11.5,HU09,6,D,4,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,123640,11.8,1
HU09,4,F,4,11,B,950,2,99,GS-11,F,XXXX,8,10,F,1,202106,1,66974,1.3,HU09,4,F,4,11,B,950,2,99,GS-11,F,XXXX,8,10,F,1,202109,1,66974,1.6,0
HU09,35,D,17,11,D,1101,2,99,GS-11,H,XXXX,8,10,F,1,202106,1,84578,7.4,HU09,35,D,17,11,D,1101,2,99,GS-11,H,XXXX,8,10,F,1,202109,1,84578,7.7,0
HU09,6,F,21,14,E,360,2,99,GS-14,L,XXXX,2,10,F,1,202106,1,124342,10.1,HU09,6,F,21,14,E,360,2,99,GS-14,L,XXXX,2,10,F,1,202109,1,128487,10.4,1
HU09,15,H,17,15,F,301,2,99,GS-15,O,XXXX,2,10,F,1,202106,1,158479,16.8,HU09,15,H,17,15,F,301,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,158479,17.1,0
HU09,15,F,17,13,D,301,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,107681,8.7,HU09,15,F,17,13,D,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,110848,9,1
HU09,6,J,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,8.7,HU09,6,J,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,9,0
HU09,6,I,17,13,D,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,115746,8.2,HU09,6,I,17,13,D,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,8.5,1
HU09,6,F,17,13,D,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,5.8,HU09,6,F,17,13,D,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,6.1,0
HU09,4,E,17,12,D,1109,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,88304,6.9,HU09,4,E,17,12,D,1109,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90980,7.2,1
HU09,6,D,17,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,123640,6.8,HU09,6,D,17,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,127387,7.1,1
HU09,8,F,13,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,131321,6.8,HU09,8,F,13,14,D,1101,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,131321,7.1,0
HU09,6,G,4,12,D,1101,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,6.8,HU09,6,G,4,12,D,1101,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103239,7.1,1
HU09,6,E,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,146103,6.8,HU09,6,E,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,146103,7.1,0
HU09,6,F,17,14,D,301,2,99,GS-14,M,XXXX,2,10,F,1,202106,1,137249,6.7,HU09,6,F,17,14,D,301,2,99,GS-14,M,XXXX,2,10,F,1,202109,1,137249,7,0
HU09,6,J,17,13,D,301,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,115746,6.7,HU09,6,J,17,13,D,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,115746,7,0
HU09,6,I,7,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,127387,6.7,HU09,6,I,7,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,127387,7,0
HU09,6,F,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,115746,6.7,HU09,6,F,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,115746,7,0
HU09,6,F,21,14,D,905,1,99,GS-14,Q,XXXX,8,30,F,1,202106,1,172500,6.7,HU09,6,F,21,14,D,905,1,99,GS-14,Q,XXXX,8,30,F,1,202109,1,172500,7,0
HU09,6,D,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119893,6.3,HU09,6,D,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119893,6.6,0
HU09,6,D,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,116146,6.3,HU09,6,D,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119893,6.6,1
HU09,6,K,13,12,E,1171,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,13,HU09,6,K,13,12,E,1171,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,100289,13.3,0
HU09,6,F,13,13,B,1101,2,99,GS-13,K,XXXX,8,15,F,1,202106,1,112400,1.5,HU09,6,F,13,13,B,1101,2,99,GS-13,K,XXXX,8,15,F,1,202109,1,112400,1.8,0
HU09,6,I,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,5.9,HU09,6,I,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,100289,6.2,0
HU09,6,H,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,5.9,HU09,6,H,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,100289,6.2,0
HU09,4,G,4,12,D,1109,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,88304,5.8,HU09,4,G,4,12,D,1109,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90980,6.1,1
HU09,6,H,17,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,5.8,HU09,6,H,17,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,6.1,0
HU09,6,I,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,122761,5.8,HU09,6,I,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122761,6.1,0
HU09,6,D,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,141676,5.9,HU09,6,D,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,146103,6.2,1
HU09,6,I,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,5.8,HU09,6,I,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,6.1,0
HU09,6,I,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119254,5.8,HU09,6,I,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122761,6.1,1
HU09,6,I,21,13,D,360,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,119893,5.8,HU09,6,I,21,13,D,360,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119893,6.1,0
HU09,6,E,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202106,1,141676,5.8,HU09,6,E,21,14,D,905,1,99,GS-14,N,XXXX,8,30,F,1,202109,1,146103,6.1,1
HU09,6,I,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,5.8,HU09,6,I,4,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,119254,6.1,1
HU09,6,I,4,12,D,1171,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100289,5.8,HU09,6,I,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122761,6.1,1
HU09,6,E,21,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202106,1,137249,5.7,HU09,6,E,21,14,D,905,1,99,GS-14,M,XXXX,8,30,F,1,202109,1,137249,6,0
HU09,6,H,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,122761,5.7,HU09,6,H,4,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,122761,6,0
HU09,6,D,13,12,C,301,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,97674,4.5,HU09,6,D,13,13,C,301,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112400,4.8,1
HU09,6,H,12,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202106,1,53210,5.3,HU09,6,H,12,7,D,303,3,99,GS-07,E,XXXX,8,10,F,1,202109,1,53210,5.6,0
HU09,6,D,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112400,7,HU09,6,D,13,13,D,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,116146,7.3,1
HU09,6,D,17,12,D,301,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100826,6.8,HU09,6,D,17,12,D,301,2,99,GS-12,J,XXXX,8,10,F,1,202109,1,103977,7.1,1
HU09,6,D,17,12,D,301,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,100826,6.8,HU09,6,D,17,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,127387,7.1,1
HU09,6,F,13,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,115746,4.5,HU09,6,F,13,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,115746,4.8,0
HU09,6,E,13,12,C,1101,2,99,GS-12,H,XXXX,8,10,F,1,202106,1,88488,4.5,HU09,6,E,13,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202109,1,105224,4.8,1
HU09,6,K,1,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,123640,5.5,HU09,6,K,1,13,D,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,123640,5.8,0
HU09,6,J,7,13,C,1101,2,99,GS-13,J,XXXX,2,10,F,1,202106,1,105224,4.4,HU09,6,J,7,13,C,1101,2,99,GS-13,J,XXXX,2,10,F,1,202109,1,108731,4.7,1
HU09,6,C,13,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,112400,4.4,HU09,6,C,13,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112400,4.7,0
HU09,6,D,17,13,C,1101,2,99,GS-13,J,XXXX,8,10,F,1,202106,1,108731,4.4,HU09,6,D,17,13,C,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,112239,4.7,1
HU09,6,F,4,9,C,343,2,99,GS-09,F,XXXX,8,10,F,1,202106,1,65086,3.8,HU09,6,F,4,11,C,343,2,99,GS-11,G,XXXX,8,10,F,1,202109,1,73827,4.1,1
HU09,6,G,17,9,A,1101,3,99,GS-09,F,XXXX,8,10,F,1,202106,1,65180,0,HU09,6,G,17,9,A,1101,3,99,GS-09,F,XXXX,8,10,F,1,202109,1,65180,0.3,0
HU09,39,J,21,14,B,905,1,99,GS-14,K,XXXX,8,30,F,1,202106,1,117240,1.5,HU09,39,J,21,14,B,905,1,99,GS-14,K,XXXX,8,30,F,1,202109,1,117240,1.8,0
HU09,6,G,13,12,B,360,2,99,GS-12,I,XXXX,8,15,F,1,202106,1,97674,1.5,HU09,6,G,13,12,B,360,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,97674,1.8,0
HU09,15,G,4,12,B,1101,2,99,GS-12,I,XXXX,8,15,F,1,202106,1,93220,1.3,HU09,15,G,4,12,B,1101,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,93220,1.6,0
HU09,6,D,4,7,B,303,3,99,GS-07,E,XXXX,8,15,F,1,202106,1,51547,1.3,HU09,6,D,4,7,B,303,3,99,GS-07,E,XXXX,8,15,F,1,202109,1,51547,1.6,0
HU09,6,H,4,11,B,1101,2,99,GS-11,H,XXXX,8,15,F,1,202106,1,81491,1,HU09,6,H,4,11,B,1101,2,99,GS-11,H,XXXX,8,15,F,1,202109,1,81491,1.3,0
HU09,6,F,4,9,B,343,2,99,GS-09,F,XXXX,8,15,F,1,202106,1,65180,1,HU09,6,F,4,11,B,343,2,99,GS-11,G,XXXX,8,15,F,1,202109,1,78861,1.3,1
HU09,6,D,17,12,A,301,2,99,GS-12,I,XXXX,8,30,F,1,202106,1,94523,0.5,HU09,6,D,17,12,A,301,2,99,GS-12,I,XXXX,8,30,F,1,202109,1,94523,0.8,0
HU09,6,G,17,11,B,301,2,99,GS-11,G,XXXX,8,15,F,1,202106,1,78861,1,HU09,6,G,17,12,B,301,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,94523,1.3,1
HU09,6,C,17,12,A,301,2,99,GS-12,I,XXXX,8,15,F,1,202106,1,94523,0.4,HU09,6,C,17,12,A,301,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,94523,0.7,0
HU09,6,E,17,12,A,301,2,99,GS-12,I,XXXX,8,15,F,1,202106,1,94523,0.3,HU09,6,E,17,12,A,301,2,99,GS-12,I,XXXX,8,15,F,1,202109,1,94523,0.6,0
HU09,6,C,13,9,A,343,2,99,GS-09,F,XXXX,8,15,F,1,202106,1,65180,0,HU09,6,C,13,9,A,343,2,99,GS-09,F,XXXX,8,15,F,1,202109,1,65180,0.3,0
HU09,6,I,13,11,A,1101,2,99,GS-11,G,XXXX,8,15,F,1,202106,1,78861,0,HU09,6,I,13,11,A,1101,2,99,GS-11,G,XXXX,8,15,F,1,202109,1,78861,0.3,0
HU09,6,D,17,11,A,1101,2,99,GS-11,G,XXXX,8,15,F,1,202106,1,78861,0,HU09,6,D,17,11,A,1101,2,99,GS-11,G,XXXX,8,15,F,1,202109,1,78861,0.3,0
HU09,6,I,10,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202106,1,126269,13,HU09,6,I,10,13,E,1101,2,99,GS-13,L,XXXX,8,10,F,1,202109,1,126269,13.3,0
HU09,6,G,17,15,F,301,2,99,GS-15,N,XXXX,2,10,F,1,202106,1,146260,19.5,HU09,6,G,17,15,F,301,2,99,GS-15,O,XXXX,2,10,F,1,202109,1,151135,19.8,1
HU09,8,H,10,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,90625,9,HU09,8,H,10,12,D,1101,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90625,9.3,0
HU10,2,J,4,12,E,1109,2,99,GS-12,J,XXXX,8,10,F,1,202106,1,106880,13.7,HU10,2,J,4,13,E,1101,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,113351,14,1
HU10,53,I,13,7,I,361,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,62212,33,HU10,53,I,13,7,I,361,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,62212,33.3,0
HU10,53,K,9,11,E,301,2,99,GS-11,G,XXXX,8,10,F,1,202106,1,77905,13,HU10,53,K,9,11,E,301,2,99,GS-11,H,XXXX,8,10,F,1,202109,1,80266,13.3,1
HU10,53,K,10,7,I,361,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,62212,32,HU10,53,K,10,7,I,361,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,62212,32.3,0
HU10,53,F,13,12,E,1160,2,99,GS-12,I,XXXX,8,10,F,1,202106,1,90546,14,HU10,53,F,13,12,E,1160,2,99,GS-12,I,XXXX,8,10,F,1,202109,1,90546,14.3,0
HU10,53,I,4,14,F,1101,2,99,GS-14,N,XXXX,2,10,F,1,202106,1,143135,18.9,HU10,53,I,4,14,F,1101,2,99,GS-14,N,XXXX,2,10,F,1,202109,1,147111,19.2,1
HU10,53,I,13,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202106,1,117764,22.8,HU10,53,I,13,13,G,343,2,99,GS-13,K,XXXX,8,10,F,1,202109,1,117764,23.1,0
HU10,53,H,17,14,G,343,2,99,GS-14,O,XXXX,2,10,F,1,202106,1,155062,20.9,HU10,53,H,17,14,G,343,2,99,GS-14,O,XXXX,2,10,F,1,202109,1,155062,21.2,0
HU10,2,J,4,7,G,303,3,99,GS-07,F,XXXX,8,10,F,1,202106,1,61881,21.9,HU10,2,J,4,7,G,303,3,99,GS-07,F,XXXX,8,10,F,1,202109,1,61881,22.2,0
HU10,53,H,13,13,F,801,1,99,GS-13,M,801,8,10,F,1,202106,1,131223,17.2,HU10,53,H,13,13,F,801,1,99,GS-13,M,801,8,10,F,1,202109,1,131223,17.5,0
HU10,53,F,17,14,A,343,2,99,GS-14,K,XXXX,2,30,F,1,202106,1,119281,0.5,HU10,53,F,17,14,A,343,2,99,GS-14,K,XXXX,2,30,F,1,202109,1,119281,0.8,0
HU10,53,G,13,15,G,905,1,99,GS-15,Q,XXXX,2,30,F,1,202106,1,172500,22.8,HU10,53,G,13,15,G,905,1,99,GS-15,Q,XXXX,2,30,F,1,202109,1,172500,23.1,0
HU10,53,J,7,11,G,360,2,99,GS-11,G,XXXX,8,15,F,1,202106,1,73183,20,HU10,53,J,7,11,G,360,2,99,GS-11,G,XXXX,8,15,F,1,202109,1,73183,20.3,0
